ags_new	name_new	ags_old	name_old
13071001	Alt Schwerin	13056004	Alt Schwerin
13071043	Göhren-Lebbin	13056011	Göhren-Lebbin
13071093	Malchow, Stadt	13056041	Malchow, Stadt
13071113	Nossentiner Hütte	13056051	Nossentiner Hütte
13071114	Penkow	13056052	Penkow
13071138	Silz	13056064	Silz
13071155	Walow	13056071	Walow
13071171	Zislow	13056075	Zislow
13071036	Fünfseen	13056076	Fünfseen
13071047	Grabowhöfe	13056014	Grabowhöfe
13071051	Groß Dratow	13056015	Groß Dratow
13071052	Groß Gievitz	13056017	Groß Gievitz
13071056	Groß Plasten	13056019	Groß Plasten
13071062	Hinrichshagen	13056022	Hinrichshagen
13071063	Hohen Wangelin	13056023	Hohen Wangelin
13071069	Jabel	13056024	Jabel
13071071	Kargow	13056027	Kargow
13071077	Klink	13056030	Klink
13071078	Klocksin	13056031	Klocksin
13071103	Moltzow	13056049	Moltzow
13071106	Neu Gaarz	13056050	Neu Gaarz
13071129	Schloen	13056060	Schloen
13071134	Schwinkendorf	13056062	Schwinkendorf
13071144	Torgelow am See	13056066	Torgelow am See
13071149	Varchentin	13056067	Varchentin
13071151	Vielist	13056068	Vielist
13071154	Vollrathsruhe	13056070	Vollrathsruhe
13071085	Lansen-Schönau	13056077	Lansen-Schönau
13071003	Altenhof	13056005	Altenhof
13071013	Bollewick	13056007	Bollewick
13071020	Buchholz	13056008	Buchholz
13071023	Bütow	13056009	Bütow
13071034	Fincken	13056010	Fincken
13071045	Gotthun	13056012	Gotthun
13071046	Grabow-Below	13056013	Grabow-Below
13071053	Groß Kelle	13056018	Groß Kelle
13071073	Kieve	13056028	Kieve
13071087	Lärz	13056036	Lärz
13071088	Leizen	13056037	Leizen
13071091	Ludorf	13056039	Ludorf
13071095	Massow	13056044	Massow
13071097	Melz	13056045	Melz
13071118	Priborn	13056054	Priborn
13071122	Rechlin	13056056	Rechlin
13071124	Röbel/Müritz, Stadt	13056057	Röbel/Müritz, Stadt
13071133	Schwarz	13056061	Schwarz
13071137	Sietow	13056063	Sietow
13071143	Stuer	13056065	Stuer
13071152	Vipperow	13056069	Vipperow
13071165	Wredenhagen	13056073	Wredenhagen
13071168	Zepkow	13056074	Zepkow
13073035	Grimmen, Stadt	13057036	Grimmen, Stadt
13073055	Marlow, Stadt	13057057	Marlow, Stadt
13073105	Zingst	13057096	Zingst
13073089	Süderholz	13057097	Süderholz
13073005	Altenpleen	13057005	Altenpleen
13073037	Groß Mohrdorf	13057038	Groß Mohrdorf
13073044	Klausdorf	13057047	Klausdorf
13073046	Kramerhof	13057049	Kramerhof
13073066	Preetz	13057067	Preetz
13073068	Prohn	13057069	Prohn
13073002	Ahrenshoop	13057002	Ahrenshoop
13073012	Born a. Darß	13057013	Born a. Darß
13073017	Dierhagen	13057022	Dierhagen
13073067	Prerow	13057068	Prerow
13073100	Wieck a. Darß	13057091	Wieck a. Darß
13073103	Wustrow	13057094	Wustrow
13073024	Franzburg, Stadt	13057028	Franzburg, Stadt
13073029	Glewitz	13057030	Glewitz
13073062	Papenhagen	13057065	Papenhagen
13073076	Richtenberg, Stadt	13057075	Richtenberg, Stadt
13073086	Splietsdorf	13057081	Splietsdorf
13073096	Velgast	13057087	Velgast
13073097	Weitenhagen	13057088	Weitenhagen
13073098	Wendisch Baggendorf	13057089	Wendisch Baggendorf
13073034	Gremersdorf-Buchholz	13057099	Gremersdorf-Buchholz
13073057	Millienhagen-Oebelitz	13057100	Millienhagen-Oebelitz
13073023	Elmenhorst	13057027	Elmenhorst
13073102	Wittenhagen	13057093	Wittenhagen
13073090	Sundhagen 	13057104	Sundhagen 
13073036	Groß Kordshagen	13057037	Groß Kordshagen
13073041	Jakobsdorf	13057041	Jakobsdorf
13073047	Kummerow	13057051	Kummerow
13073054	Lüssow	13057056	Lüssow
13073058	Neu Bartelshagen	13057060	Neu Bartelshagen
13073060	Niepars	13057062	Niepars
13073061	Pantelitz	13057064	Pantelitz
13073087	Steinhagen	13057083	Steinhagen
13073099	Wendorf	13057090	Wendorf
13073104	Zarrendorf	13057095	Zarrendorf
13073007	Bad Sülze, Stadt	13057006	Bad Sülze, Stadt
13073015	Dettmannsdorf	13057020	Dettmannsdorf
13073016	Deyelsdorf	13057021	Deyelsdorf
13073020	Drechow	13057024	Drechow
13073022	Eixen	13057026	Eixen
13073032	Grammendorf	13057031	Grammendorf
13073033	Gransebieth	13057032	Gransebieth
13073039	Hugoldsdorf	13057040	Hugoldsdorf
13073093	Tribsees, Stadt	13057085	Tribsees, Stadt
13073050	Lindholz	13057103	Lindholz
13073075	Ribnitz-Damgarten, Stadt	13057074	Ribnitz-Damgarten, Stadt
13073082	Schlemmin	13057077	Schlemmin
13073085	Semlow	13057079	Semlow
13073001	Ahrenshagen-Daskow	13057102	Ahrenshagen-Daskow
13073008	Bartelshagen II b. Barth	13057008	Bartelshagen II b. Barth
13073009	Barth, Stadt	13057009	Barth, Stadt
13073025	Fuhlendorf	13057029	Fuhlendorf
13073042	Karnin	13057043	Karnin
13073051	Löbnitz	13057054	Löbnitz
13073053	Lüdershagen	13057055	Lüdershagen
13073069	Pruchten	13057070	Pruchten
13073077	Saal	13057076	Saal
13073094	Trinwillershagen	13057086	Trinwillershagen
13073018	Divitz-Spoldershagen	13057098	Divitz-Spoldershagen
13073043	Kenz-Küstrow	13057101	Kenz-Küstrow
13074026	Grevesmühlen, Stadt	13058034	Grevesmühlen, Stadt
13074035	Insel Poel	13058050	Insel Poel
13074005	Bernstorf	13058008	Bernstorf
13074011	Börzow	13058015	Börzow
13074022	Gägelow	13058029	Gägelow
13074051	Mallentin	13058067	Mallentin
13074063	Plüschow	13058081	Plüschow
13074069	Roggenstorf	13058089	Roggenstorf
13074071	Rüting	13058091	Rüting
13074077	Testorf-Steinfort	13058098	Testorf-Steinfort
13074079	Upahl	13058100	Upahl
13074085	Warnow	13058106	Warnow
13074010	Boltenhagen	13058014	Boltenhagen
13074039	Klütz, Stadt	13058054	Klütz, Stadt
13074089	Zierow	13058109	Zierow
13074037	Kalkhorst	13058113	Kalkhorst
13074032	Hohenkirchen	13058116	Hohenkirchen
13074016	Damshagen 	13058118	Damshagen 
13074004	Benz	13058007	Benz
13074007	Blowatz	13058010	Blowatz
13074009	Boiensdorf	13058012	Boiensdorf
13074034	Hornstorf	13058049	Hornstorf
13074044	Krusenhagen	13058059	Krusenhagen
13074056	Neuburg	13058073	Neuburg
13074013	Carlow	13058018	Carlow
13074018	Dechow	13058023	Dechow
13074028	Groß Molzahn	13058038	Groß Molzahn
13074033	Holdorf	13058048	Holdorf
13074055	Nesow	13058072	Nesow
13074065	Rehna, Stadt	13058084	Rehna, Stadt
13074066	Rieps	13058086	Rieps
13074073	Schlagsdorf	13058093	Schlagsdorf
13074078	Thandorf	13058099	Thandorf
13074080	Utecht	13058101	Utecht
13074083	Vitense	13058104	Vitense
13074042	Königsfeld	13058115	Königsfeld
13074092	Wedendorfersee	13058119	Wedendorfersee
13074020	Dragun	13058026	Dragun
13074021	Gadebusch, Stadt	13058028	Gadebusch, Stadt
13074040	Kneese	13058055	Kneese
13074043	Krembz	13058058	Krembz
13074054	Mühlen Eichsen	13058071	Mühlen Eichsen
13074068	Roggendorf	13058088	Roggendorf
13074070	Rögnitz	13058090	Rögnitz
13074081	Veelböken	13058102	Veelböken
13074017	Dassow, Stadt	13058022	Dassow, Stadt
13074027	Grieben	13058035	Grieben
13074029	Groß Siemz	13058041	Groß Siemz
13074045	Lockwisch	13058060	Lockwisch
13074049	Lüdersdorf	13058065	Lüdersdorf
13074052	Menzendorf	13058068	Menzendorf
13074058	Niendorf	13058075	Niendorf
13074059	Papenhusen	13058076	Papenhusen
13074067	Roduchelstorf	13058087	Roduchelstorf
13074074	Schönberg, Stadt	13058094	Schönberg, Stadt
13074076	Selmsdorf	13058096	Selmsdorf
13074006	Bibow	13058009	Bibow
13074023	Glasin	13058030	Glasin
13074036	Jesendorf	13058051	Jesendorf
13074046	Lübberstorf	13058062	Lübberstorf
13074057	Neukloster, Stadt	13058074	Neukloster, Stadt
13074060	Passee	13058078	Passee
13074084	Warin, Stadt	13058105	Warin, Stadt
13074090	Zurow	13058110	Zurow
13074091	Züsow	13058111	Züsow
13074002	Bad Kleinen	13058003	Bad Kleinen
13074003	Barnekow	13058005	Barnekow
13074019	Dorf Mecklenburg	13058025	Dorf Mecklenburg
13074030	Groß Stieten	13058042	Groß Stieten
13074031	Hohen Viecheln	13058047	Hohen Viecheln
13074047	Lübow	13058063	Lübow
13074053	Metelsdorf	13058069	Metelsdorf
13074082	Ventschow	13058103	Ventschow
13074008	Bobitz	13058114	Bobitz
13074001	Alt Meteln	13058001	Alt Meteln
13074012	Brüsewitz	13058016	Brüsewitz
13074014	Cramonshagen	13058019	Cramonshagen
13074015	Dalberg-Wendelstorf	13058020	Dalberg-Wendelstorf
13074024	Gottesgabe	13058031	Gottesgabe
13074025	Grambow	13058032	Grambow
13074038	Klein Trebbow	13058053	Klein Trebbow
13074048	Lübstorf	13058064	Lübstorf
13074050	Lützow	13058066	Lützow
13074061	Perlin	13058079	Perlin
13074062	Pingelshagen	13058080	Pingelshagen
13074064	Pokrent	13058082	Pokrent
13074075	Seehof	13058095	Seehof
13074088	Zickhusen	13058108	Zickhusen
13074072	Schildetal 	13058117	Schildetal 
13075005	Anklam, Stadt	13059002	Anklam, Stadt
13075049	Heringsdorf	13059112	Heringsdorf
13075008	Behrenhoff	13059006	Behrenhoff
13075025	Dargelin	13059016	Dargelin
13075027	Dersekow	13059018	Dersekow
13075028	Diedrichshagen	13059019	Diedrichshagen
13075050	Hinrichshagen	13059031	Hinrichshagen
13075076	Levenhagen	13059050	Levenhagen
13075091	Mesekenhagen	13059062	Mesekenhagen
13075102	Neuenkirchen	13059074	Neuenkirchen
13075141	Wackerow	13059098	Wackerow
13075142	Weitenhagen	13059099	Weitenhagen
13075018	Brünzow	13059011	Brünzow
13075046	Hanshagen	13059029	Hanshagen
13075059	Katzow	13059039	Katzow
13075060	Kemnitz	13059040	Kemnitz
13075069	Kröslin	13059046	Kröslin
13075081	Loissin	13059053	Loissin
13075083	Lubmin	13059055	Lubmin
13075097	Neu Boltenhagen	13059069	Neu Boltenhagen
13075120	Rubenow	13059085	Rubenow
13075146	Wusterhusen	13059103	Wusterhusen
13075019	Buddenhagen	13059012	Buddenhagen
13075021	Buggenhagen	13059014	Buggenhagen
13075052	Hohendorf	13059032	Hohendorf
13075072	Krummin	13059047	Krummin
13075074	Lassan, Stadt	13059049	Lassan, Stadt
13075087	Lütow	13059059	Lütow
13075124	Sauzin	13059088	Sauzin
13075144	Wolgast, Stadt	13059101	Wolgast, Stadt
13075147	Zemitz	13059104	Zemitz
13075058	Karlshagen	13059038	Karlshagen
13075092	Mölschow	13059063	Mölschow
13075106	Peenemünde	13059075	Peenemünde
13075133	Trassenheide	13059095	Trassenheide
13075151	Zinnowitz	13059107	Zinnowitz
13075010	Benz	13059007	Benz
13075026	Dargen	13059017	Dargen
13075034	Garz	13059022	Garz
13075056	Kamminke	13059036	Kamminke
13075065	Korswandt	13059043	Korswandt
13075066	Koserow	13059044	Koserow
13075080	Loddin	13059052	Loddin
13075111	Pudagla	13059078	Pudagla
13075114	Rankwitz	13059081	Rankwitz
13075129	Stolpe auf Usedom	13059094	Stolpe auf Usedom
13075135	Ückeritz	13059096	Ückeritz
13075137	Usedom, Stadt	13059097	Usedom, Stadt
13075148	Zempin	13059105	Zempin
13075152	Zirchow	13059109	Zirchow
13075090	Mellenthin	13059111	Mellenthin
13075006	Bandelin	13059003	Bandelin
13075040	Gribow	13059023	Gribow
13075041	Groß Kiesow	13059025	Groß Kiesow
13075043	Groß Polzin	13059027	Groß Polzin
13075044	Gützkow, Stadt	13059028	Gützkow, Stadt
13075057	Karlsburg	13059037	Karlsburg
13075061	Klein Bünzow	13059041	Klein Bünzow
13075064	Kölzin	13059042	Kölzin
13075086	Lühmannsdorf	13059057	Lühmannsdorf
13075094	Murchin	13059065	Murchin
13075121	Rubkow	13059086	Rubkow
13075125	Schmatzin	13059089	Schmatzin
13075145	Wrangelsburg	13059102	Wrangelsburg
13075150	Ziethen	13059106	Ziethen
13075154	Züssow	13059110	Züssow
13075007	Bargischow	13059005	Bargischow
13075013	Blesewitz	13059008	Blesewitz
13075015	Boldekow	13059009	Boldekow
13075020	Bugewitz	13059013	Bugewitz
13075022	Butzow	13059015	Butzow
13075029	Ducherow	13059021	Ducherow
13075053	Iven	13059033	Iven
13075068	Krien	13059045	Krien
13075073	Krusenfelde	13059048	Krusenfelde
13075077	Liepen	13059051	Liepen
13075088	Medow	13059060	Medow
13075096	Neetzow	13059066	Neetzow
13075098	Neu Kosenow	13059070	Neu Kosenow
13075099	Neuendorf A	13059071	Neuendorf A
13075100	Neuendorf B	13059072	Neuendorf B
13075101	Neuenkirchen	13059073	Neuenkirchen
13075110	Postlow	13059077	Postlow
13075112	Putzar	13059080	Putzar
13075116	Rossin	13059084	Rossin
13075122	Sarnow	13059087	Sarnow
13075127	Spantekow	13059091	Spantekow
13075128	Stolpe	13059093	Stolpe
13076108	Parchim, Stadt	13060056	Parchim, Stadt
13076005	Banzkow	13060001	Banzkow
13076113	Plate	13060060	Plate
13076133	Sukow	13060077	Sukow
13076007	Barnin	13060003	Barnin
13076023	Bülow	13060008	Bülow
13076025	Crivitz, Stadt	13060010	Crivitz, Stadt
13076029	Demen	13060013	Demen
13076038	Friedrichsruhe	13060017	Friedrichsruhe
13076140	Tramm	13060080	Tramm
13076158	Zapel	13060090	Zapel
13076024	Cambs	13060009	Cambs
13076044	Gneven	13060022	Gneven
13076045	Godern	13060024	Godern
13076080	Langen Brütz	13060045	Langen Brütz
13076082	Leezen	13060048	Leezen
13076112	Pinnow	13060059	Pinnow
13076117	Raben Steinfeld	13060063	Raben Steinfeld
13076033	Dobin am See	13060096	Dobin am See
13076011	Blankenberg	13060004	Blankenberg
13076015	Borkow	13060005	Borkow
13076020	Brüel, Stadt	13060007	Brüel, Stadt
13076026	Dabel	13060011	Dabel
13076062	Hohen Pritz	13060035	Hohen Pritz
13076072	Kobrow	13060040	Kobrow
13076081	Langen Jarchow	13060046	Langen Jarchow
13076101	Mustin	13060054	Mustin
13076128	Sternberg, Stadt	13060073	Sternberg, Stadt
13076148	Weitendorf	13060082	Weitendorf
13076155	Witzin	13060088	Witzin
13076157	Zahrensdorf	13060089	Zahrensdorf
13076078	Kuhlen-Wendorf	13060097	Kuhlen-Wendorf
13076043	Gischow	13060021	Gischow
13076051	Granzin	13060028	Granzin
13076061	Herzberg	13060033	Herzberg
13076066	Karbow-Vietlübbe	13060036	Karbow-Vietlübbe
13076075	Kreien	13060041	Kreien
13076077	Kritzow	13060042	Kritzow
13076089	Lübz, Stadt	13060049	Lübz, Stadt
13076091	Lutheran	13060050	Lutheran
13076095	Marnitz	13060051	Marnitz
13076109	Passow	13060057	Passow
13076125	Siggelkow	13060071	Siggelkow
13076132	Suckow	13060076	Suckow
13076137	Tessenow	13060079	Tessenow
13076144	Wahlstorf	13060081	Wahlstorf
13076151	Werder	13060086	Werder
13076040	Gallin-Kuppentin	13060093	Gallin-Kuppentin
13076028	Damm	13060012	Damm
13076035	Domsühl	13060016	Domsühl
13076052	Grebbin	13060029	Grebbin
13076056	Groß Godems	13060030	Groß Godems
13076059	Groß Niendorf	13060032	Groß Niendorf
13076068	Karrenzin	13060038	Karrenzin
13076120	Rom	13060067	Rom
13076124	Severin	13060070	Severin
13076126	Spornitz	13060072	Spornitz
13076129	Stolpe	13060074	Stolpe
13076160	Ziegendorf	13060091	Ziegendorf
13076162	Zölkow	13060092	Zölkow
13076085	Lewitzrand 	13060098	Lewitzrand 
13076042	Ganzlin	13060020	Ganzlin
13076114	Plau am See, Stadt	13060061	Plau am See, Stadt
13076149	Wendisch Priborn	13060083	Wendisch Priborn
13076006	Barkhagen	13060094	Barkhagen
13076022	Buchberg	13060095	Buchberg
13076031	Diestelow	13060014	Diestelow
13076032	Dobbertin	13060015	Dobbertin
13076048	Goldberg, Stadt	13060026	Goldberg, Stadt
13076096	Mestlin	13060053	Mestlin
13076104	Neu Poserin	13060055	Neu Poserin
13076150	Wendisch Waren	13060084	Wendisch Waren
13076135	Techentin 	13060099	Techentin 
13073011	Binz	13061005	Binz
13073070	Putbus, Stadt	13061028	Putbus, Stadt
13073080	Sassnitz, Stadt	13061035	Sassnitz, Stadt
13073006	Baabe	13061003	Baabe
13073026	Gager	13061010	Gager
13073031	Göhren	13061014	Göhren
13073048	Lancken-Granitz	13061020	Lancken-Granitz
13073056	Middelhagen	13061023	Middelhagen
13073084	Sellin	13061038	Sellin
13073091	Thiessow	13061040	Thiessow
13073106	Zirkow	13061044	Zirkow
13073004	Altenkirchen	13061002	Altenkirchen
13073013	Breege	13061006	Breege
13073019	Dranske	13061008	Dranske
13073030	Glowe	13061013	Glowe
13073052	Lohme	13061022	Lohme
13073071	Putgarten	13061029	Putgarten
13073078	Sagard	13061033	Sagard
13073101	Wiek	13061043	Wiek
13073003	Altefähr	13061001	Altefähr
13073021	Dreschvitz	13061009	Dreschvitz
13073028	Gingst	13061012	Gingst
13073040	Insel Hiddensee	13061017	Insel Hiddensee
13073045	Kluis	13061019	Kluis
13073059	Neuenkirchen	13061024	Neuenkirchen
13073073	Rambin	13061031	Rambin
13073079	Samtens	13061034	Samtens
13073081	Schaprode	13061036	Schaprode
13073092	Trent	13061041	Trent
13073095	Ummanz	13061042	Ummanz
13073010	Bergen auf Rügen, Stadt	13061004	Bergen auf Rügen, Stadt
13073014	Buschvitz	13061007	Buschvitz
13073027	Garz/Rügen, Stadt	13061011	Garz/Rügen, Stadt
13073038	Gustow	13061016	Gustow
13073049	Lietzow	13061021	Lietzow
13073063	Parchtitz	13061025	Parchtitz
13073064	Patzig	13061026	Patzig
13073065	Poseritz	13061027	Poseritz
13073072	Ralswiek	13061030	Ralswiek
13073074	Rappin	13061032	Rappin
13073083	Sehlen	13061037	Sehlen
13075105	Pasewalk, Stadt	13062043	Pasewalk, Stadt
13075130	Strasburg (Uckermark), Stadt	13062056	Strasburg (Uckermark), Stadt
13075136	Ueckermünde, Stadt	13062059	Ueckermünde, Stadt
13075011	Bergholz	13062005	Bergholz
13075012	Blankensee	13062007	Blankensee
13075016	Boock	13062009	Boock
13075035	Glasow	13062016	Glasow
13075038	Grambow	13062018	Grambow
13075067	Krackow	13062028	Krackow
13075079	Löcknitz	13062033	Löcknitz
13075095	Nadrensee	13062039	Nadrensee
13075107	Penkun, Stadt	13062044	Penkun, Stadt
13075108	Plöwen	13062045	Plöwen
13075113	Ramin	13062047	Ramin
13075117	Rossow	13062050	Rossow
13075119	Rothenklempenow	13062052	Rothenklempenow
13075014	Blumenhagen	13062008	Blumenhagen
13075017	Brietzig	13062010	Brietzig
13075024	Damerow	13062011	Damerow
13075032	Fahrenwalde	13062013	Fahrenwalde
13075042	Groß Luckow	13062019	Groß Luckow
13075055	Jatznick	13062025	Jatznick
13075062	Klein Luckow	13062026	Klein Luckow
13075063	Koblentz	13062027	Koblentz
13075071	Krugsdorf	13062029	Krugsdorf
13075103	Nieden	13062040	Nieden
13075104	Papendorf	13062042	Papendorf
13075109	Polzow	13062046	Polzow
13075115	Rollwitz	13062049	Rollwitz
13075126	Schönwalde	13062053	Schönwalde
13075138	Viereck	13062060	Viereck
13075149	Zerrenthin	13062064	Zerrenthin
13075153	Züsedom	13062065	Züsedom
13075001	Ahlbeck	13062001	Ahlbeck
13075003	Altwarp	13062002	Altwarp
13075031	Eggesin, Stadt	13062012	Eggesin, Stadt
13075037	Grambin	13062017	Grambin
13075051	Hintersee	13062024	Hintersee
13075075	Leopoldshagen	13062031	Leopoldshagen
13075078	Liepgarten	13062032	Liepgarten
13075085	Luckow	13062034	Luckow
13075089	Meiersberg	13062036	Meiersberg
13075093	Mönkebude	13062038	Mönkebude
13075132	Torgelow-Holländerei	13062057	Torgelow-Holländerei
13075139	Vogelsang-Warsin	13062061	Vogelsang-Warsin
13075084	Lübs	13062066	Lübs
13075004	Altwigshagen	13062003	Altwigshagen
13075033	Ferdinandshof	13062014	Ferdinandshof
13075045	Hammer a.d. Uecker	13062021	Hammer a.d. Uecker
13075047	Heinrichsruh	13062022	Heinrichsruh
13075048	Heinrichswalde	13062023	Heinrichswalde
13075118	Rothemühl	13062051	Rothemühl
13075131	Torgelow, Stadt	13062058	Torgelow, Stadt
13075143	Wilhelmsburg	13062062	Wilhelmsburg
13072010	Behren-Lübchin	13072115	Wasdow
14522140	Flöha, Stadt	14522130	Falkenau
14522140	Flöha, Stadt	14522140	Flöha, Stadt
03153016	Braunlage, Stadt	03153003	Braunlage, Stadt
03153016	Braunlage, Stadt	03153010	Sankt Andreasberg, Bergstadt
03251048	Bruchhausen-Vilsen, Flecken	03251010	Bruchhausen-Vilsen, Flecken
03251048	Bruchhausen-Vilsen, Flecken	03251016	Engeln
03456027	Schüttorf, Stadt	03456021	Schüttorf, Stadt
03456027	Schüttorf, Stadt	03456022	Suddendorf
03352059	Beverstedt	03352001	Appeln
03352059	Beverstedt	03352005	Beverstedt, Flecken
03352059	Beverstedt	03352006	Bokel
03352059	Beverstedt	03352017	Frelsdorf
03352059	Beverstedt	03352021	Heerstedt
03352059	Beverstedt	03352023	Hollen
03352059	Beverstedt	03352026	Kirchwistedt
03352059	Beverstedt	03352033	Lunestedt
03352059	Beverstedt	03352053	Stubben
03360005	Bad Bodenteich, Flecken	03360005	Bad Bodenteich, Flecken
03360013	Lüder	03360013	Lüder
03360020	Soltendieck	03360020	Soltendieck
03360030	Wrestedt	03360021	Stadensen
03360030	Wrestedt	03360027	Wieren
03360030	Wrestedt	03360028	Wrestedt
03158038	Börßum	03158001	Achim
03158038	Börßum	03158003	Börßum
03360001	Altenmedingen	03360001	Altenmedingen
03360002	Bad Bevensen, Stadt	03360002	Bad Bevensen, Stadt
03360003	Barum	03360003	Barum
03360008	Emmendorf	03360008	Emmendorf
03360011	Himbergen	03360011	Himbergen
03360012	Jelmstorf	03360012	Jelmstorf
03360017	Römstedt	03360017	Römstedt
03360026	Weste	03360026	Weste
03360006	Ebstorf,Klosterflecken	03360006	Ebstorf,Klosterflecken
03360010	Hanstedt	03360010	Hanstedt
03360014	Natendorf	03360014	Natendorf
03360019	Schwienau	03360019	Schwienau
03360029	Wriedel	03360029	Wriedel
03256032	Stolzenau	03256032	Stolzenau
03256006	Estorf	03256006	Estorf
03256016	Husum	03256016	Husum
03256017	Landesbergen	03256017	Landesbergen
03256018	Leese	03256018	Leese
16061117	Sonnenstein	16061011	Bockelnhagen
16061117	Sonnenstein	16061051	Holungen
16061117	Sonnenstein	16061053	Jützenbach
16061117	Sonnenstein	16061088	Silkerode
16061117	Sonnenstein	16061092	Steinrode
16061117	Sonnenstein	16061093	Stöckey
16061117	Sonnenstein	16061104	Weißenborn-Lüderode
16061117	Sonnenstein	16061112	Zwinge
16061116	Am Ohmberg	16061116	Am Ohmberg
16064074	Südeichsfeld	16064024	Heyerode
16064074	Südeichsfeld	16064069	Katharinenberg
16064074	Südeichsfeld	16064025	Hildebrandshausen
16064074	Südeichsfeld	16064042	Lengenfeld unterm Stein
16064055	Rodeberg	16064055	Rodeberg
16066074	Trusetal	16066014	Brotterode, Kurort, Stadt
16066074	Brotterode-Trusetal, Stadt	16066074	Trusetal
16067088	Hörsel	16067002	Aspach
16067088	Hörsel	16067012	Ebenheim
16067088	Hörsel	16067023	Fröttstädt
16067088	Hörsel	16067038	Hörselgau
16067088	Hörsel	16067042	Laucha
16067088	Hörsel	16067045	Mechterstädt
16067088	Hörsel	16067046	Metebach
16067088	Hörsel	16067066	Teutleben
16067088	Hörsel	16067069	Trügleben
16067088	Hörsel	16067077	Weingarten
16072019	Steinach, Stadt	16072019	Steinach, Stadt
16072013	Neuhaus am Rennweg, Stadt	16072021	Steinheid
16073077	Saalfeld/Saale, Stadt	16073004	Arnsgereuth
16073077	Saalfeld/Saale, Stadt	16073077	Saalfeld/Saale, Stadt
16076092	Auma-Weidatal, Stadt	16076002	Auma, Stadt
16076092	Auma-Weidatal, Stadt	16076011	Braunsdorf
16076092	Auma-Weidatal, Stadt	16076021	Göhren-Döhlen
16076087	Zeulenroda-Triebes, Stadt	16076046	Merkendorf
16076087	Zeulenroda-Triebes, Stadt	16076071	Silberfeld
16076092	Auma-Weidatal, Stadt	16076072	Staitz
16076092	Auma-Weidatal, Stadt	16076082	Wiebelsdorf
16076087	Zeulenroda-Triebes, Stadt	16076085	Zadelsdorf
